KT;Inst;Adr;Ort;Typ;RWStatus;Akt;SL;WB;AnzStand;SA;PtageStatT;AustStatT;NeugStatT;Ops;Gebs;CMIb;CMIn;pPatWAU;pPatWAK;pPatLKP;pPatHOK;PersA;PersP;PersMT;PersT;PersAFall;PersPFall;PersMTFall;PersTFall;AnzBelA;AnzBelP;AwBesold;AwInvest;AwSonst;AwT;EtMedL;EtSonst;EtSubv;FiErg;PtageStatA;AustStatA;BettenStatA;DADStatA;pBettenBelStatA;KostAmbA;KostOKPAmbA;KostStatA;KostKVGStatA;AnlKVGStatA;KostZvOKPStatA;AnlZvOKPStatA;KostLangA;AuftragLFA;ErlAmbA;ErlOKPAmbA;ErlStatA;ErlKVGStatA;ErlKVGStatVA;ErlZvOKPStatA;ErlZvOKPStatVA;ErlLangA;PtageStatP;AustStatP;BettenStatP;DADStatP;pBettenBelStatP;KostAmbP;KostOKPAmbP;KostStatP;KostKVGStatP;AnlKVGStatP;KostZvOKPStatP;AnlZvOKPStatP;KostLangP;AuftragLFP;ErlAmbP;ErlOKPAmbP;ErlStatP;ErlKVGStatP;ErlKVGStatVP;ErlZvOKPStatP;ErlZvOKPStatVP;ErlLangP;PtageStatR;AustStatR;BettenStatR;DADStatR;pBettenBelStatR;KostAmbR;KostOKPAmbR;KostStatR;KostKVGStatR;AnlKVGStatR;KostZvOKPStatR;AnlZvOKPStatR;KostLangR;AuftragLFR;ErlAmbR;ErlOKPAmbR;ErlStatR;ErlKVGStatR;ErlKVGStatVR;ErlZvOKPStatR;ErlZvOKPStatVR;ErlLangR;PtageStatB;AustStatB;BettenStatB;DADStatB;pBettenBelStatB;KostAmbB;KostOKPAmbB;KostStatB;KostKVGStatB;AnlKVGStatB;KostZvOKPStatB;AnlZvOKPStatB;KostLangB;AuftragLFB;ErlAmbB;ErlOKPAmbB;ErlStatB;ErlKVGStatB;ErlKVGStatVB;ErlZvOKPStatB;ErlZvOKPStatVB;ErlLangB
ZH;Klinik Pyramide Schwerzenbach;Bahnstrasse 24;8603 Schwerzenbach;K231;priv;A;;;1;;2158;618;0;2;0;0.8389836868;0.7447194127;0.3263;20.1309;100;92.4959;0;7.44;0.6;14.62;0;1.2;0.1;2.37;120;0;1375285;563026;1354225;3292536;5027698;17252;0;1753194;2158;618;7.2;3.5;81.7;14616;0;3380250;0;0;3346738;578524;0;0;15404;0;5008692;0;;4932949;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Uroviva Klinik für Urologie;Zürichstrasse 5;8180 Bülach;K231;priv;A;;;1;;1362;553;0;1;0;0.7966039783;0.7586797468;0.1808;5.2536;37.9747;99.8192;0.08;10.25;2.25;20.45;0.01;1.85;0.41;3.7;4;0;4316642;816952;1939127;7081012;7076475;9328;0;4791;1362;553;7;2.5;53.3;2342731;2342731;4783386;2644050;315638;2117537;185994;0;0;1519633;1519633;5556843;2396223;47.8;3156123;77.3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Adus Medica AG;Breitestrasse 11;8157 Dielsdorf;K231;priv;A;;;1;;1156;474;0;3;0;0.690464135;0.5688227848;0;8.4388;12.6582;94.0928;0;8.93;2.32;13.68;0;1.88;0.49;2.89;28;0;2040801;393299;5908544;8342644;8381036;28554;0;66942;1156;474;3.3;2.4;96.9;5933126;5562984;2409520;1987600;93546;305002;14355;0;0;5980736;5566924;2323853;2003548;49;307451;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Limmatklinik AG;Hardturmstrasse 133;8005 Zürich;K231;priv;A;;;1;;791;373;0;4;0;0.9941367292;0.9104504021;0;26.8097;20.9115;86.3271;0;4.49;3.99;16.86;0;1.2;1.07;4.52;57;0;1194095;1143046;5561827;7913544;7234889;52863;0;-625789;791;373;12.1;2.1;17.9;3824290;3211839;3566911;2396089;205211;578679;49560;0;0;3299844;2959015;3699978;2411494;51.5;582399;66.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Tiefenbrunnen;Dammstrasse 29;8702 Zollikon;K231;priv;A;;;1;;304;108;0;1;0;0.8558148148;0.7573796296;6.4815;42.5743;100;93.5185;0;4.13;2.69;8.82;0;3.82;2.49;8.17;3;0;1918748;308467;832589;3078303;3129102;10657;0;61456;304;108;1.1;2.8;72.4;1304401;1304401;1492344;0;0;1492344;161331;0;0;1098952;1088295;2040807;0;;2040807;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Vista Diagnostics AG;Limmatquai 4;8001 Zürich;K231;priv;A;;;1;;0;0;0;1;0;;;;;;;3.38;1.2;6.67;11.44;;;;;0;0;2280508;1218094;4882629;8821231;10147258;164290;0;1490316;0;0;0;;;8821231;8821233;0;0;0;0;0;0;0;10311548;10147258;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Geburtshaus Zürcher Oberland;Schürlistrasse 3;8344 Bäretswil;K232;priv;B;;BGs;1;;1093;270;258;0;2;0.4271425891;0.4187448405;0.3738;15.3846;4.6729;99.6262;0;6.57;0;10.36;0;2.43;0;3.84;0;8;1379408;170491;369214;1926559;1778097;99583;42358;4283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1093;270;5;4;59.8;273202;43767;1666943;1558783;196244;108161;14173;0;0;329471;7112;1585258;1471842;49;113416;49;0
ZH;Geburtshaus Delphys;Friedaustrasse 12;8003 Zürich;K232;priv;B;;;1;;688;197;184;0;1;0.4084540682;0.3868341207;0;3.1332;6.0052;99.4778;0;0;0;2.57;0;0;0;1.3;0;13;209628;233400;940979;1385827;1025427;352413;13550;26797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;688;197;3;3.5;62.8;222829;222829;1095248;1047949;0;47299;0;0;0;153962;47300;1000097;930683;49;47075;49;0
ZH;Geburtshaus Weinland GmbH;Grabenackerstrasse 5;8450 Andelfingen;K232;priv;B;;;1;;285;63;63;0;1;0.4358571429;0.414547619;1.5873;18.5484;4.7619;98.4127;0;3.08;0;4.79;0;4.89;0;7.6;1;0;160567;83536;130578;374681;352649;31130;48340;119547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;285;63;3.3;4.5;23.5;18978;18977;460926;427458;42635;33418;3119;0;0;95660;13678;338971;312940;52.9;26030;49;0
ZH;Kinderspital Zürich;Steinwiesstrasse 75;8032 Zürich;K233;oeff;A, R;NF, IPS;MSt, Arzt, BGs;2;MRI, CT;57073;7196;0;5;0;1.504471087;1.641460481;2.8319;27.9119;11.0143;62.8455;251.16;560.62;272.38;1451.78;3.49;7.79;3.79;20.17;177;47;151908549;13784443;71254174;239477001;195194016;9578372;29747863;-3473411;45126;7006;155.7;6.4;79.2;67875324;45273337;124905589;48016129;2541987;10472324;576732;0;17954150;64505122;43973600;155102580;53132276;51.8;15016443;52.7;0;;;;;;;;;;;;;;;;;;;;;;;11947;190;40.2;62.9;81.2;1215132;281124;15820554;5453609;573815;571084;55607;0;1391894;472060;137166;11023055;2972057;49.4;790491;58.3;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Schweizerisches Epilepsie­Zentrum;Bleulerstrasse 60;8008 Zürich;K235;oeff;A;NF;Arzt, BGs;1;;8741;874;0;0;0;;;1.7084;59.7914;12.4146;71.754;21.68;46.25;37.18;119.19;2.48;5.29;4.25;13.64;0;0;14041965;745330;8263525;23050820;20364139;592206;2094474;-2094474;8741;874;34;10;70.2;7773994;6632868;15498170;8524080;658891;1746334;127134;0;0;8032220;6087243;12924005;7588443;49.2;1704509;59.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Sune­Egge;Konradstrasse 62;8005 Zürich;K235;oeff;A;;;1;;7480;77;0;0;0;;;0;2.1505;0;100;4.4;23.7;4.4;49.85;5.71;30.78;5.71;64.74;2;0;5610931;497958;2782510;8891399;8030487;358247;502665;-447164;7480;77;25;97.1;81.7;1108583;1108583;5260111;5260111;220412;0;0;0;0;1141498;1131498;4491919;4480799;51.3;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH;Ganze Schweiz;;;;;A, P, R, B;;;;;11691436;1283779;70528;970;367;1.054;1.033;2.7807;14.8785;22.6231;89.6282;19853.78;60465.64;19829.62;144065.66;1.55;4.71;1.54;11.22;8250;947;15969760810;2142793133;7052672573;25476125232;20696315422;1458156261;3274052461;34097892;6944355;1123995;23851.7;6.2;79.6;5269641788;3889583682;13271628694;8420961468;647860197;3403319584;281979344;46778024;675344298;4795507619;3450734615;14413518477;7585934328;58.8;3540774558;73.1;124389178;2536197;68854;7378.8;36.8;94;531713370;479113970;1718978455;1488659660;140627903;119740681;13691943;66604518;114293051;375021036;301608191;1711876927;1223885006;61.3;120272638;69.9;41998946;2204801;89273;7061.2;24.7;85.4;127094612;75132174;1596675193;1083597091;85540302;328157657;32218042;120940370;46812732;115029705;64310868;1598489280;820155497;64.3;303445747;73.3;73601787;6083;1657;36.1;3.7;46;1103473;810080;7336125;6731329;612366;194063;17292;0;33300;1463823;449317;6988401;6197331;50.4;221208;48.8;0

