KT;Inst;Adr;Ort;Typ;RForm;Akt;SL;WB;AnzStand;SA;PtageStatT;AustStatT;NeugStatT;Ops;Gebs;CMIb;CMIn;pPatWAU;pPatWAK;pPatLKP;pPatHOK;PersA;PersP;PersMT;PersT;PersAFall;PersPFall;PersMTFall;PersTFall;AnzBelA;AnzBelP;AwBesold;AwInvest;AwSonst;AwT;EtMedL;EtSonst;EtSubv;FiErg;PtageStatA;AustStatA;BettenStatA;DADStatA;pBettenBelStatA;KostAmbA;KostOKPAmbA;KostStatA;KostKVGStatA;AnlKVGStatA;KostZvOKPStatA;AnlZvOKPStatA;KostLangA;AuftragLFA;ErlAmbA;ErlOKPAmbA;ErlStatA;ErlKVGStatA;ErlKVGStatVA;ErlZvOKPStatA;ErlZvOKPStatVA;ErlLangA;PtageStatP;AustStatP;BettenStatP;DADStatP;pBettenBelStatP;KostAmbP;KostOKPAmbP;KostStatP;KostKVGStatP;AnlKVGStatP;KostZvOKPStatP;AnlZvOKPStatP;KostLangP;AuftragLFP;ErlAmbP;ErlOKPAmbP;ErlStatP;ErlKVGStatP;ErlKVGStatVP;ErlZvOKPStatP;ErlZvOKPStatVP;ErlLangP;PtageStatR;AustStatR;BettenStatR;DADStatR;pBettenBelStatR;KostAmbR;KostOKPAmbR;KostStatR;KostKVGStatR;AnlKVGStatR;KostZvOKPStatR;AnlZvOKPStatR;KostLangR;AuftragLFR;ErlAmbR;ErlOKPAmbR;ErlStatR;ErlKVGStatR;ErlKVGStatVR;ErlZvOKPStatR;ErlZvOKPStatVR;ErlLangR;PtageStatB;AustStatB;BettenStatB;DADStatB;pBettenBelStatB;KostAmbB;KostOKPAmbB;KostStatB;KostKVGStatB;AnlKVGStatB;KostZvOKPStatB;AnlZvOKPStatB;KostLangB;AuftragLFB;ErlAmbB;ErlOKPAmbB;ErlStatB;ErlKVGStatB;ErlKVGStatVB;ErlZvOKPStatB;ErlZvOKPStatVB;ErlLangB
ZH;Eulachklinik AG;Brunngasse 6;8400 Winterthur;K231;R1;A;;;1;;0;0;0;2;0;;;;;;;0;0.46;0.33;3.87;;;;;;;100978;313045;304665;721141;261244;531;0;-459366;0;0;0.7;;0;731722;731722;0;0;0;0;0;0;0;261776;261244;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Geburtshaus Zürcher Oberland;Schürlistrasse 3;8344 Bäretswil;K232;R1;B;;BGs;1;;1369;328;316;0;2;0.3139254658;0.3103667702;0;18.8737;2.4353;100;0;8.53;0;12.93;0;2.6;0;3.94;;;1484301;164381;752518;2415088;2009301;356913;22812;2233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1369;328;6;4.2;62.5;446820;446820;2024593;1945525;191759;71583;7211;0;0;386058;7699;1958661;1866097;49;92251;49;0
ZH;Geburtshaus Delphys;Friedaustrasse 12;8003 Zürich;K232;R2;B;;;1;;675;205;185;0;1;0.3133076923;0.2997923077;0;3.5897;5.3846;98.9744;0;0.25;0;3.3;0;0.12;0;1.61;;;171249;251769;1018977;1444153;1400415;99492;11003;73573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;675;205;3;3.3;61.6;341883;215135;1110427;824868;0;74026;0;0;0;234747;207184;1207185;1083507;49;50267;49;0
ZH;Kinderspital Zürich;Steinwiesstrasse 75;8032 Zürich;K233;R2;A, P, R;NF, IPS;MSt, Arzt, BGs;2;MRI, CT;55039;7332;0;5;0;1.4131365324;1.5073865255;2.6224;27.0424;12.9371;62.9371;264.26;591.15;288.85;1523.44;3.6;8.06;3.94;20.78;;;168162634;17605010;71789710;265617273;209408433;19189110;36417573;949124;39104;7091;139.9;5.5;76.6;73226312;47222867;119060524;37970730;2233678;12378597;440530;0;20245231;74263314;43008403;137686233;44984284;49;10831211;63.8;0;4457;57;13;78.2;93.9;364816;337871;3963146;3672833;169081;234462;10698;0;0;141638;122005;4626007;4182958;48.9;270811;49.7;0;11478;184;37.2;62.4;84.6;1832545;359577;14621907;6015882;436131;644944;45678;0;0;1492814;270330;11314509;3880449;49.3;528905;72.5;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Schweizerisches Epilepsie­Zentrum;Bleulerstrasse 60;8008 Zürich;K235;R2;A;NF;Arzt, BGs;1;;7004;869;0;0;0;;;1.3636;56.4516;12.5;76.5909;22.89;39.98;39.09;122.14;2.63;4.6;4.5;14.06;;;14132631;882291;8326522;23975293;20941985;630408;1057748;-524300;7004;869;22;8.1;87.2;7682344;6636982;15162868;8720457;633734;1751526;110427;0;108000;7214973;6067104;14256094;8801003;49.8;2191606;62.3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Sune­Egge;Konradstrasse 62;8005 Zürich;K235;R2;A;;;1;;6072;61;0;0;0;;;0;6.4103;0;100;2.6;22.75;3.9;46.3;4.26;37.3;6.39;75.9;;;6209415;538377;1916984;10723017;7000103;439565;1208034;-1111733;6072;61;25;99.5;66.5;983014;983014;4716910;4716910;440514;0;0;0;0;868578;868578;3634947;3625758;49;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Vista Diagnostics AG;Limmatquai 4;8001 Zürich;K235;R1;A;;Arzt;1;;0;0;0;1;0;;;;;;;3.78;0.29;11.13;15.2;;;;;;;2781047;1585256;5342654;9893957;10236638;378999;0;721680;0;0;0;;;9887553;9887553;0;0;0;0;0;0;6404;10615637;10236638;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH;Ganze Schweiz;;;;;A, P, R, B;;;;;11653944;1307819;68199;961;356;1.057;1.031;2.7237;15.3755;22.4343;90.7202;20349.69;62710.56;19719.93;148362.81;1.56;4.8;1.51;11.34;;;16604935643;2244243738;7368731062;26494110839;21928573817;1477004120;3095792477;118815656;6900117;1144796;23509.3;6;80.4;5614161849;4253013318;13780296939;8848960034;697543458;3411979964;279499714;34394018;758002740;5248974595;3828893963;14842028226;8011945278;52.8;3310011833;66.3;120372404;2524706;70955;7374.3;35.6;93.8;592584771;540407392;1796568011;1570659094;146671502;136403307;14655597;52586838;111249492;499893539;346808626;1836519487;1320341492;53.8;141605928;65.9;30680942;2223090;90417;6919.1;24.6;88;138818332;86103749;1637457060;1154612849;106282872;322065341;35690889;134752534;52131738;123611301;65657860;1673698900;837331928;57.8;290014077;67.5;92908071;6031;1651;33;3.7;50.1;1418004;1155593;8120783;7296927;618111;193365;11316;0;8000;1993245;990054;8926417;7621538;49.1;184942;48.7;0

